frame,gpsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
235,36,0.177692,120,0.487633,180.01,-0.11,1,0,-13.517,12.501,-18.6,0.84,-4.31,0,0,5.23
236,36,0.177692,120,0.487633,180.01,0.07,1,0,-1.971,-14.476,16.926,0.83,-4.06,0,0,5.27
237,36,0.177692,120,0.487633,180.01,-0.05,1,0,-12.917,11.435,-18.665,0.9,-3.92,0,0,5.38
238,36,0.177692,120,0.487633,180.01,-0.07,1,0,-1.528,-14.736,16.115,0.93,-3.63,0,0,5.43
239,36,0.177692,120,0.487633,180.01,-0.08,1,0,-12.15,9.303,-18.864,0.94,-3.71,0,0,5.44
240,36,0.177692,120,0.487633,180.01,-0.14,1,0,-0.816,-12.967,12.659,0.94,-3.46,0,0,5.48
241,36,0.177692,120,0.487633,180.01,0.12,1,0,12.862,-13.621,-21.479,0.94,-3.56,0,0,5.5
242,36,0.177692,120,0.487633,180.01,-0.14,1,0,0.008,-11.577,8.326,0.94,-3.36,0,0,5.5
243,36,0.177692,120,0.487633,180.01,-0.2,1,0,-7.032,5.848,-19.273,0.91,-3.41,0,0,5.55
244,36,0.177692,120,0.487633,180.01,-0.15,1,0,2.343,-9.137,3.44,0.91,-3.27,0,0,5.6
245,36,0.177692,120,0.487633,180.01,0.08,1,0,5.186,-10.694,-21.096,0.91,-3.26,0,0,5.64
246,36,0.177692,120,0.487633,180.01,-0.2,1,0,3.118,-8.302,-9.028,0.88,-3.17,0,0,5.66
247,36,0.177692,120,0.487633,180.01,0.07,1,0,3.617,-9.842,-20.999,0.91,-3.14,0,0,5.7
248,36,0.177692,120,0.487633,180.01,-0.15,1,0,-3.169,9.228,2.478,0.95,-3.01,0,0,5.72
249,36,0.177692,120,0.487633,180.01,0.18,1,0,2.599,-7.189,-20.731,0.98,-3.12,0,0,5.76
250,36,0.177692,120,0.487633,180.01,0.03,1,0,-0.755,5.128,-0.751,1,-3.03,0,0,5.79
251,36,0.177692,120,0.487633,180.01,0.13,1,0,3.86,-7.312,-20.778,1.02,-3.04,0,0,5.82
252,36,0.177692,120,0.487633,180.01,-0.18,1,0,-6.692,9.728,2.01,1.02,-2.93,0,0,5.84
253,36,0.177692,120,0.487633,180.01,0.27,1,0,4.881,-8.775,-20.961,1.06,-3.03,0,0,5.88
254,36,0.177692,120,0.487633,180.01,-0.23,1,0,-6.676,9.385,7.367,1.1,-2.82,0,0,5.84
255,36,0.177692,120,0.487633,180.01,0.32,1,0,5.495,-9.17,-21.021,1.13,-2.93,0,0,5.88
256,36,0.177692,120,0.487633,180.01,-0.24,1,0,-7.269,10.211,7.089,1.13,-2.71,0,0,5.9
257,36,0.177692,120,0.487633,180.01,0.3,1,0,4.787,-9.163,-21.034,1.3,-2.82,0,0,5.94
258,36,0.177692,120,0.487633,180.01,-0.31,1,0,-7.265,10.76,13.669,1.33,-2.54,0,0,5.96
259,36,0.177692,120,0.487633,180.01,0.28,1,0,-9.967,4.378,-19.278,1.35,-2.66,0,0,5.99
260,36,0.177692,120,0.487633,180.01,-0.28,1,0,-7.664,10.519,6.871,1.38,-2.48,0,0,5.94
261,36,0.177692,120,0.487633,180.01,0.15,1,0,-9.129,5.105,-19.216,1.39,-2.6,0,0,5.97
262,36,0.177692,120,0.487633,180.01,-0.27,1,0,-7.145,9.578,11.261,1.42,-2.35,0,0,5.86
263,36,0.177692,120,0.487633,180.01,0.27,1,0,-7.459,0.254,18.554,1.43,-2.1,0,0,5.85
264,36,0.177692,120,0.487633,180.01,0.15,1,0,-6.607,-1.31,16.891,1.41,-1.61,0,0,5.78
265,36,0.177692,120,0.487633,180.01,0.15,1,0,-6.607,-1.31,16.891,1.41,-1.61,0,0,5.78
266,36,0.177692,120,0.487633,180.01,-0.3,1,0,-8.487,8.283,20.492,1.38,-1.41,0,0,5.71
267,36,0.177692,120,0.487633,180.01,0.15,1,0,-4.931,-2.005,12.279,1.36,-1.25,0,0,5.65
268,36,0.177692,120,0.487633,180.01,-1.63,1,0,-10.071,9.206,-18.843,1.21,-1.44,0,0,5.59
269,36,0.177692,120,0.487633,180.01,0.14,1,0,-2.616,-3.265,12.703,1.19,-1.27,0,0,5.52
270,36,0.177692,120,0.487633,180.01,0.22,1,0,10.999,-6.195,-20.784,1.19,-1.35,0,0,5.52
271,36,0.177692,120,0.487633,180.01,-0.17,1,0,-0.487,-5.459,9.553,1.19,-1.22,0,0,5.41
272,36,0.177692,120,0.487633,180.01,0.16,1,0,9.489,-4.741,-20.599,1.2,-1.38,0,0,5.41
273,36,0.177692,120,0.487633,180.01,0.05,1,0,-0.617,7.787,1.75,1.17,-1.36,0,0,5.41
274,36,0.177692,120,0.487633,180.01,0.01,1,0,7.289,-4.669,-20.543,1.17,-1.52,0,0,5.41
275,36,0.177692,120,0.487633,180.01,-0.01,1,0,-3.863,8.679,-2.157,1.15,-1.56,0,0,5.35
276,36,0.177692,120,0.487633,180.01,0.28,1,0,6.701,-6.515,-20.71,1.22,-1.71,0,0,5.4
277,36,0.177692,120,0.487633,180.01,-0.09,1,0,5.077,-5.52,1.115,1.24,-1.78,0,0,5.43
278,36,0.177692,120,0.487633,180.01,0.03,1,0,-1.376,0.139,-19.907,1.3,-2.06,0,0,5.4
279,36,0.177692,120,0.487633,180.01,0.1,1,0,-1.384,0.146,-19.906,1.32,-2.19,0,0,5.42
280,36,0.177692,120,0.487633,180.01,0.08,1,0,-2.128,0.168,-19.888,1.37,-2.46,0,0,5.5
281,36,0.177692,120,0.487633,180.01,0.09,1,0.01,5.977,-6.979,0.895,1.4,-2.37,0,0,5.54
282,36,0.177692,120,0.487633,180.01,0.14,1,0.01,-1.115,1.136,-19.819,1.42,-2.65,0,0,5.57
283,36,0.177692,120,0.487633,180.01,0.14,1,0.01,-1.115,1.136,-19.819,1.42,-2.65,0,0,5.57
284,36,0.177692,120,0.487633,180.01,0.15,1,0,-3.682,14.928,-10.241,1.44,-2.65,0,0,5.62
285,36,0.177692,120,0.487633,180.01,0.06,1,0,-2.653,14.024,-9.83,1.48,-2.62,0,0,5.68
286,36,0.177692,120,0.487633,180.01,-0.22,1,0,-10.911,8.014,-18.88,1.49,-2.73,0,0,5.69
287,36,0.177692,120,0.487633,180.01,0.05,1,0,-3.724,15.064,-8.726,1.51,-2.71,0,0,5.74
288,36,0.177692,120,0.487633,180.01,0.17,1,0,-1.583,2.497,-9.589,1.54,-2.83,0,0,5.76
289,36,0.177692,120,0.487633,180.01,0.17,1,0.01,-1.586,2.488,-9.59,1.55,-2.85,0,0,5.71
290,36,0.177692,120,0.487633,180.01,0.11,1,0.01,-0.672,2.883,-12.157,1.54,-2.96,0,0,5.62
291,36,0.177692,120,0.487633,180.01,-0.04,1,0.01,6.287,-9.79,-3.811,1.57,-2.9,0,0,5.66
292,36,0.177692,120,0.487633,180.01,0.09,1,0,0.184,2.57,-11.779,1.48,-2.99,0,0,5.51
293,36,0.177692,120,0.487633,180.01,0.32,1,0,6.035,-10.056,-6.015,1.48,-2.94,0,0,5.5
294,36,0.177692,120,0.487633,180.01,0.09,1,0,-0.578,2.843,-10.822,1.43,-3.04,0,0,5.42
295,36,0.177692,120,0.487633,180.01,0.37,1,0,7.467,-11.049,-6.969,1.43,-3,0,0,5.42
296,36,0.177692,120,0.487633,180.01,0.07,1,0,1.207,2.641,-8.07,1.39,-3.19,0,0,5.34
297,36,0.177692,120,0.487633,180.01,0.24,1,0,8.846,-10.158,-7.031,1.39,-3.15,0,0,5.34
298,36,0.177692,120,0.487633,180.01,0.06,1,0,1.36,2.841,-4.826,1.34,-3.29,0,0,5.26
299,36,0.177692,120,0.487633,180.01,0.36,1,0,9.314,-11.057,-7.891,1.34,-3.26,0,0,5.26
300,36,0.177692,120,0.487633,180.01,0.03,1,0,0.582,3.65,1.607,1.3,-3.33,0,0,5.16
301,36,0.177692,120,0.487633,180.01,0.35,1,0,10.016,-9.594,-12.152,1.3,-3.33,0,0,5.16
302,36,0.177692,120,0.487633,180.01,-0.05,1,0,-0.193,4.919,4.155,1.28,-3.38,0,0,5.07
303,36,0.177692,120,0.487633,180.01,0.38,1,0,4.202,-4.573,-20.446,1.35,-3.4,0,0,5.06
304,36,0.177692,120,0.487633,180.01,-0.01,1,0,0.923,6.175,3.025,1.37,-3.45,0,0,4.98
305,36,0.177692,120,0.487633,180.01,0.32,1,0,4.088,-3.057,-20.316,1.55,-3.51,0,0,4.96
306,36,0.177692,120,0.487633,180.01,0.32,1,0,4.088,-3.057,-20.316,1.55,-3.51,0,0,4.96
307,36,0.177692,120,0.487633,180.01,0,1,0,1.692,6.302,-0.458,1.58,-3.24,0,0,4.88
308,36,0.177692,120,0.487633,180.01,0.03,1,0,1.122,6.904,5.524,1.63,-2.77,0,0,4.74
309,36,0.177692,120,0.487633,180.01,0.28,1,0,2.538,-1.161,-20.1,1.65,-2.5,0,0,4.68
310,36,0.177692,120,0.487633,180.01,-0.12,1,0,-0.283,-6.124,12.336,1.67,-2.41,0,0,4.65
311,36,0.177692,120,0.487633,180.01,-0.06,1,0,0.912,6.407,2.608,1.67,-2.32,0,0,4.54
312,36,0.177692,120,0.487633,180.01,-0.05,1,0,0.572,-5.455,9.131,1.71,-2.39,0,0,4.57
313,36,0.177692,120,0.487633,180.01,0.31,1,0,-0.621,0.179,-19.897,1.74,-2.58,0,0,4.56
314,36,0.177692,120,0.487633,180.01,-0.16,1,0,1.42,-7.719,8.314,1.76,-2.42,0,0,4.54
315,36,0.177692,120,0.487633,180.01,0.37,1,0,-1.256,0.999,-19.812,1.72,-2.59,0,0,4.53
316,36,0.177692,120,0.487633,180.01,-0.14,1,0,5.235,8.763,-1.478,1.67,-2.42,0,0,4.45
317,36,0.177692,120,0.487633,180.01,0.35,1,0,-1.023,2.284,-19.718,1.66,-2.65,0,0,4.49
318,36,0.177692,120,0.487633,180.01,0.06,1,0,-0.273,-7.208,0.301,1.65,-2.56,0,0,4.47
319,36,0.177692,120,0.487633,180.01,0.46,1,0,-2.798,4.073,-19.532,1.61,-2.74,0,0,4.39
320,36,0.177692,120,0.487633,180.01,0.46,1,0,-2.798,4.073,-19.532,1.61,-2.74,0,0,4.39
321,36,0.177692,120,0.487633,180.01,0.44,1,0,-3.601,4.346,-19.496,1.55,-3.03,0,0,4.3
322,36,0.177692,120,0.487633,180.01,0.11,1,0,3.198,-7.903,-1.966,1.54,-2.95,0,0,4.28
323,36,0.177692,120,0.487633,180.01,0.3,1,0,-2.72,3.108,-12.147,1.5,-3.18,0,0,4.21
324,36,0.177692,120,0.487633,180.01,0.3,1,0,-2.72,3.108,-12.147,1.5,-3.18,0,0,4.21
325,36,0.177692,120,0.487633,180.01,0.23,1,0,-2.67,2.661,-7.822,1.45,-3.29,0,0,4.12
326,36,0.177692,120,0.487633,180.01,-0.1,1,0,5.758,-8.9,-7.726,1.44,-3.26,0,0,4.11
327,36,0.177692,120,0.487633,180.01,-0.14,1,0,-12.411,6.798,-19.126,1.41,-3.32,0,0,4.06
328,36,0.177692,120,0.487633,180.01,0.22,1,0,4.795,-10.842,-20.793,1.39,-3.32,0,0,4.03
329,36,0.177692,120,0.487633,180.01,-0.13,1,0,-12.872,6.79,-19.133,1.36,-3.41,0,0,3.98
330,36,0.177692,120,0.487633,180.01,-0.15,1,0,-3.669,4.797,2.709,1.34,-3.28,0,0,3.95
331,36,0.177692,120,0.487633,180.01,-0.18,1,0,-11.592,4.94,-19.315,1.27,-3.46,0,0,3.88
332,36,0.177692,120,0.487633,180.01,0.22,1,0.01,5.006,-11.017,-20.756,1.25,-3.28,0,0,3.84
333,36,0.177692,120,0.487633,180.01,0.34,1,0.01,-10.837,4.892,-19.35,1.22,-3.37,0,0,3.79
334,36,0.177692,120,0.487633,180.01,0.09,1,0,5.654,-10.932,-20.735,1.21,-3.03,0,0,3.72
335,36,0.177692,120,0.487633,180.01,0.37,1,0,-3.859,6.925,14.298,1.19,-3.13,0,0,3.64
336,36,0.177692,120,0.487633,180.01,-0.21,1,0,-5.297,7.478,11.768,1.18,-2.7,0,0,3.58
337,36,0.177692,120,0.487633,180.01,0.25,1,0,-3.968,7.712,10.314,1.09,-2.46,0,0,3.46
338,36,0.177692,120,0.487633,180.01,0.12,1,0,-7.266,8.092,14.107,1.05,-2.25,0,0,3.4
339,36,0.177692,120,0.487633,180.01,0.24,1,0,-3.382,7.057,9.107,1,-2.03,0,0,3.32
340,36,0.177692,120,0.487633,180.01,0.15,1,0,-8.299,7.067,18.957,0.96,-1.79,0,0,3.26
341,36,0.177692,120,0.487633,180.01,-0.06,1,0,-3.149,8.167,7.139,0.91,-1.61,0,0,3.17
342,36,0.177692,120,0.487633,180.01,0.2,1,0,-8.854,8.362,-19.299,0.87,-1.76,0,0,3.11
343,36,0.177692,120,0.487633,180.01,0.18,1,0,-2.235,-7.338,-20.245,0.86,-1.88,0,0,3.05
344,36,0.177692,120,0.487633,180.01,0.12,1,0,-9.107,8.634,-19.304,0.82,-2.01,0,0,2.99
345,36,0.177692,120,0.487633,180.01,0.17,1,0,8.779,-8.923,-20.465,0.8,-2.12,0,0,2.92
346,36,0.177692,120,0.487633,180.01,0.09,1,0,-7.928,6.426,-19.455,0.77,-2.25,0,0,2.88
347,36,0.177692,120,0.487633,180.01,0.16,1,0,6.849,-10.812,-20.504,0.74,-2.37,0,0,2.81
348,36,0.177692,120,0.487633,180.01,0.09,1,0,-0.236,-0.255,-19.891,0.7,-2.49,0,0,2.72
349,36,0.177692,120,0.487633,180.01,0.04,1,0,5.338,-12.421,-20.546,0.69,-2.6,0,0,2.76
350,36,0.177692,120,0.487633,180.01,0.08,1,0,-6.566,6.48,-19.498,0.65,-2.72,0,0,2.73
351,36,0.177692,120,0.487633,180.01,0.16,1,0,4.867,-12.121,-20.539,0.67,-2.82,0,0,2.82
352,36,0.177692,120,0.487633,180.01,0.08,1,0,-6.469,4.576,-19.587,0.63,-2.92,0,0,2.8
353,36,0.177692,120,0.487633,180.01,0.1,1,0,6.268,-12.671,-20.599,0.66,-3.02,0,0,2.9
354,36,0.177692,120,0.487634,180.01,0.02,1,0,-10.205,5.443,-19.496,0.65,-3.13,0,0,2.93
355,36,0.177692,120,0.487634,180.01,0.12,1,0,4.869,12.84,-11.159,0.64,-3.24,0,0,2.93
356,36,0.177692,120,0.487634,180.01,0.07,1,0,-10.71,7.405,-19.382,0.64,-3.43,0,0,3.01
357,36,0.177692,120,0.487634,180.01,0.18,1,0,-2.86,12.713,-10.622,0.63,-3.52,0,0,3.01
358,36,0.177692,120,0.487634,180.01,0.06,1,0,-3.34,2.545,-19.138,0.62,-3.77,0,0,3.1
359,36,0.177692,120,0.487634,180.01,0.11,1,0,-2.021,13.012,-12.86,0.62,-3.79,0,0,3.11
360,36,0.177692,120,0.487634,180.01,0.17,1,0,-1.395,2.026,-13.207,0.61,-3.95,0,0,3.07
361,36,0.177692,120,0.487634,180.01,0.1,1,0,-2.824,12.884,-6.818,0.6,-3.91,0,0,3.08
362,36,0.177692,120,0.487634,180.01,0.15,1,0,-0.412,2.943,-8.639,0.56,-4.02,0,0,3.05
363,36,0.177692,120,0.487634,180.01,0.15,1,0,-0.412,2.943,-8.639,0.56,-4.02,0,0,3.05
364,36,0.177692,120,0.487634,180.01,0.31,1,0,-4.74,12.617,-4.784,0.55,-3.95,0,0,2.99
365,36,0.177692,120,0.487634,180.01,0.24,1,0,-5.565,11.539,-1.991,0.46,-3.92,0,0,2.9
366,36,0.177692,120,0.487634,180.01,-0.04,1,0,-0.33,4.45,-1.542,0.43,-3.96,0,0,2.7
367,36,0.177692,120,0.487634,180.01,-0.04,1,0,-0.33,4.45,-1.542,0.43,-3.96,0,0,2.7
368,36,0.177692,120,0.487634,180.01,-0.03,1,0,10.595,-9.139,-13.039,0.37,-3.99,0,0,2.71
369,36,0.177692,120,0.487634,180.01,0.33,1,0,-8.566,8.597,7.744,0.32,-3.8,0,0,2.65
370,36,0.177692,120,0.487634,180.01,-0.02,1,0,10.507,-10.036,-13.139,0.3,-3.96,0,0,2.6
371,36,0.177692,120,0.487634,180.01,0.32,1,0,-9.723,9.249,11.477,0.26,-3.74,0,0,2.6
372,36,0.177692,120,0.487634,180.01,-0.15,1,0,-3.225,-5.089,15.23,0.24,-3.82,0,0,2.56
373,36,0.177692,120,0.487634,180.01,0.3,1,0,-10.831,9.316,14.739,0.2,-3.39,0,0,2.6
374,36,0.177692,120,0.487634,180.01,-0.07,1,0,12.144,-11.369,-20.446,0.22,-3.31,0,0,2.62
375,36,0.177692,120,0.487634,180.01,0.35,1,0,-12.162,11.335,-19.312,0.21,-3.4,0,0,2.67
376,36,0.177692,120,0.487634,180.01,-0.08,1,0,-1.833,-5.728,16.469,0.22,-3.23,0,0,2.64
377,36,0.177692,120,0.487634,180.01,0.28,1,0,2.544,-0.192,-19.896,0.16,-3.17,0,0,2.71
378,36,0.177692,120,0.487634,180.01,-0.06,1,0,-0.509,-7.097,12.737,0.16,-2.95,0,0,2.71
379,36,0.177692,120,0.487634,180.01,0.35,1,0,1.105,0.122,-19.879,0.16,-3.25,0,0,2.85
380,36,0.177692,120,0.487634,180.01,0.01,1,0,12.991,-12.011,-20.53,0.17,-3.13,0,0,2.89
381,36,0.177692,120,0.487634,180.01,0.29,1,0,0.195,-0.25,-19.897,0.12,-3.42,0,0,2.95
382,36,0.177692,120,0.487634,180.01,-0.06,1,0,10.417,-12.246,-20.543,0.09,-3.27,0,0,2.99
383,36,0.177692,120,0.487634,180.01,-0.04,1,0,-12.083,12.931,-19.195,0.06,-3.45,0,0,2.99
384,36,0.177692,120,0.487634,180.01,0,1,0,7.492,-13.23,-20.627,0.1,-3.71,0,0,3.13
385,36,0.177692,120,0.487634,180.01,0.33,1,0,-12.666,11.766,-19.218,0.1,-3.79,0,0,3.14
386,36,0.177692,120,0.487634,180.01,-0.08,1,0,4.823,9.283,-3.416,0.13,-3.72,0,0,3.18
387,36,0.177692,120,0.487634,180.01,0.31,1,0,-11.331,11.045,-19.248,0.15,-3.8,0,0,3.22
388,36,0.177692,120,0.487634,180.01,-0.1,1,0,4.409,8.185,-8.892,0.15,-3.85,0,0,3.21
389,36,0.177692,120,0.487634,180.01,-0.25,1,0,-1.553,2.374,-19.75,0.17,-4.08,0,0,3.23
390,36,0.177692,120,0.487634,180.01,-0.05,1,0,3.213,7.166,-7.239,0.17,-4.03,0,0,3.17
391,36,0.177692,120,0.487634,180.01,-0.01,1,0,-3.741,-8.404,-8.735,0.14,-4.12,0,0,3.15
392,36,0.177692,120,0.487634,180.01,0.07,1,0,1.505,7.921,-5.798,0.13,-4.06,0,0,3.09
393,36,0.177692,120,0.487634,180.01,-0.06,1,0,5.483,-9.145,-6.351,0.1,-4.13,0,0,3.14
394,36,0.177692,120,0.487634,180.01,0.01,1,0,-0.305,8.259,-0.966,0.1,-4.02,0,0,3.07
395,36,0.177692,120,0.487634,180.01,0.01,1,0,-0.305,8.259,-0.966,0.1,-4.02,0,0,3.07
396,36,0.177692,120,0.487634,180.01,0.01,1,0,7.64,-8.824,-7.849,0.17,-4.11,0,0,3.07
397,36,0.177692,120,0.487634,180.01,-0.03,1,0,9.378,-8.891,-14.213,0.14,-3.84,0,0,3.05
398,36,0.177692,120,0.487634,180.01,0.06,1,0,-2.189,8.765,-1.952,0.14,-3.75,0,0,2.98
399,36,0.177692,120,0.487634,180.01,0.09,1,0,10.173,-8.896,-17.487,0.11,-3.59,0,0,2.99
400,36,0.177692,120,0.487634,180.01,0.19,1,0,-4.801,8.252,5.657,0.11,-3.43,0,0,2.97
401,36,0.177692,120,0.487634,180.01,0.16,1,0,9.347,-9.064,-20.372,0.09,-3.69,0,0,2.98
402,36,0.177692,120,0.487634,180.01,0.29,1,0,-6.161,8.188,14.718,0.08,-3.44,0,0,2.9
403,36,0.177692,120,0.487634,180.01,0.29,1,0,10.292,-7.189,-20.276,0.13,-3.43,0,0,2.94
404,36,0.177692,120,0.487634,180.01,0.29,1,0,-6.353,6.834,8.082,0.12,-3.25,0,0,2.91
405,36,0.177692,120,0.487634,180.01,0.33,1,0,-1.457,7.004,15.921,0.13,-3.09,0,0,2.88
406,36,0.177692,120,0.487634,180.01,0.16,1,0,-6.882,3.879,16.985,0.13,-2.93,0,0,2.86
407,36,0.177692,120,0.487634,180.01,0.37,1,0,-0.636,8.617,6.093,0.13,-2.89,0,0,2.88
408,36,0.177692,120,0.487634,180.01,0.2,1,0,2.565,-4.429,-20.11,0.12,-3.2,0,0,2.86
409,36,0.177692,120,0.487634,180.01,0.2,1,0,2.565,-4.429,-20.11,0.12,-3.2,0,0,2.86
410,36,0.177692,120,0.487634,180.01,0.07,1,0,2.239,-4.226,-20.104,0.22,-3.57,0,0,2.87
411,36,0.177692,120,0.487634,180.01,0.1,1,0,-2.032,9.496,4.184,0.22,-3.43,0,0,2.83
412,36,0.177692,120,0.487634,180.01,-0.25,1,0,0.82,-2.751,-20.025,0.28,-3.69,0,0,2.87
413,36,0.177692,120,0.487634,180.01,0.02,1,0,7.291,-7.904,-20.331,0.32,-3.54,0,0,2.94
414,36,0.177692,120,0.487634,180.01,-0.36,1,0,-0.758,-2.806,-20.022,0.34,-3.79,0,0,2.91
415,36,0.177692,120,0.487634,180.01,0.08,1,0,4.774,-7.348,-20.291,0.37,-3.69,0,0,2.92
416,36,0.177692,120,0.487634,180.01,-0.29,1,0.01,4.053,-6.058,6.857,0.4,-3.66,0,0,2.95
417,36,0.177692,120,0.487634,180.01,0.13,1,0.01,3.13,-6.651,-20.253,0.43,-3.58,0,0,2.96
418,36,0.177692,120,0.487634,180.01,-0.28,1,0.01,4.623,-7.831,-3.424,0.43,-3.66,0,0,2.94
419,36,0.177692,120,0.487634,180.01,-0.28,1,0.01,4.623,-7.831,-3.424,0.43,-3.66,0,0,2.94
420,36,0.177692,120,0.487634,180.01,-0.22,1,0,-3.752,1.169,18.4,0.4,-3.44,0,0,2.95
421,36,0.177692,120,0.487634,180.01,0,1,0.01,-0.276,7.81,-7.137,0.36,-3.35,0,0,2.95
422,36,0.177692,120,0.487634,180.01,-0.02,1,0.01,-5.638,0.409,12.774,0.37,-3.13,0,0,2.95
423,36,0.177692,120,0.487634,180.01,0.36,1,0.01,0.552,-5.923,-20.194,0.42,-3.19,0,0,2.95
424,36,0.177692,120,0.487634,180.01,-0.07,1,0.01,-4.979,-1.222,10.573,0.43,-3,0,0,2.9
425,36,0.177692,120,0.487634,180.01,0.25,1,0.01,1.225,-4.583,-20.132,0.49,-3.05,0,0,2.95
426,36,0.177692,120,0.487634,180.01,0.08,1,0.01,-3.736,-2.15,10.312,0.52,-2.86,0,0,2.92
427,36,0.177692,120,0.487634,180.01,0.03,1,0.01,-4.882,9.773,12.311,0.52,-2.48,0,0,2.93
428,36,0.177692,120,0.487634,180.01,-0.17,1,0.01,9.983,-9.784,-20.505,0.55,-2.66,0,0,3.04
429,36,0.177692,120,0.487634,180.01,0.02,1,0,-6.273,10.329,12.372,0.55,-2.46,0,0,2.99
430,36,0.177692,120,0.487634,180.01,-0.15,1,0,10.834,-11.641,-20.634,0.59,-2.59,0,0,3.11
431,36,0.177692,120,0.487634,180.01,0.02,1,0,-8.082,9.69,17.628,0.59,-2.35,0,0,3.05
432,36,0.177692,120,0.487634,180.01,-0.15,1,0,10.886,-11.569,-20.625,0.56,-2.49,0,0,3.11
433,36,0.177692,120,0.487634,180.01,0.28,1,0,-8.857,8.829,16.556,0.52,-2.26,0,0,3.12
434,36,0.177692,120,0.487634,180.01,-0.2,1,0,10.785,-12.962,-20.724,0.57,-2.62,0,0,3.2
435,36,0.177692,120,0.487634,180.01,0.28,1,0,-8.89,10.37,-19.219,0.59,-2.73,0,0,3.26
436,36,0.177692,120,0.487634,180.01,-0.04,1,0,2.902,5.707,4.42,0.6,-2.72,0,0,3.21
437,36,0.177692,120,0.487634,180.01,-0.08,1,0,-1.188,0.195,-19.867,0.63,-2.49,0,0,3.28
438,36,0.177692,120,0.487634,180.01,-0.12,1,0,2.766,6.928,7.033,0.64,-2.35,0,0,3.29
439,36,0.177692,120,0.487634,180.01,-0.07,1,0,-2.157,-5.38,4.62,0.72,-2.46,0,0,3.28
440,36,0.177692,120,0.487634,180.01,-0.07,1,0,9.941,-10.38,-20.631,0.76,-2.36,0,0,3.33
441,36,0.177692,120,0.487634,180.01,-0.26,1,0,-10.841,5.301,17.347,0.76,-2.25,0,0,3.35
442,36,0.177692,120,0.487634,180.01,-0.01,1,0,8.051,-9.399,-20.563,0.77,-2.07,0,0,3.4
443,36,0.177692,120,0.487634,180.01,0.02,1,0,-8.716,4.036,18.257,0.74,-1.83,0,0,3.36
444,36,0.177692,120,0.487634,180.01,0.16,1,0,6.562,-7.762,-20.448,0.76,-1.9,0,0,3.43
445,36,0.177692,120,0.487634,180.01,0.03,1,0,-7.894,4.044,16.953,0.76,-1.68,0,0,3.38
446,36,0.177692,120,0.487634,180.01,0.03,1,0.01,5.375,-7.377,-20.411,0.82,-1.79,0,0,3.4
447,36,0.177692,120,0.487634,180.01,0.04,1,0.01,-7.427,2.541,15.394,0.79,-1.59,0,0,3.41
448,36,0.177692,120,0.487634,180.01,0.08,1,0.01,2.173,-6.722,-20.329,0.78,-1.75,0,0,3.43
449,36,0.177692,120,0.487634,180.01,0.09,1,0.01,2.174,-6.73,-20.326,0.8,-1.89,0,0,3.45
450,36,0.177692,120,0.487634,180.01,-0.06,1,0.01,1.478,3.237,6.475,0.81,-1.84,0,0,3.46
451,36,0.177692,120,0.487634,180.01,0.31,1,0.01,-3.505,5.16,-2.916,0.8,-1.92,0,0,3.51
452,36,0.177692,120,0.487634,180.01,-0.04,1,0.01,1.302,3.298,3.654,0.8,-1.83,0,0,3.47
453,36,0.177692,120,0.487634,180.01,-0.02,1,0.01,3.235,-5.179,-20.264,0.83,-2.02,0,0,3.52
454,36,0.177692,120,0.487634,180.01,-0.03,1,0.01,-0.136,3.093,8.603,0.84,-1.88,0,0,3.47
455,36,0.177692,120,0.487634,180.01,0.05,1,0.01,5.468,-6.308,-20.374,0.9,-2.12,0,0,3.53
456,36,0.177692,120,0.487634,180.01,0.03,1,0,-2.615,4.83,13.511,0.91,-1.93,0,0,3.47
457,36,0.177692,120,0.487634,180.01,0.01,1,0,6.835,-9.231,-20.573,0.87,-2.2,0,0,3.53
458,36,0.177692,120,0.487634,180.01,-0.04,1,0,-0.763,-4.19,-20.143,0.83,-1.99,0,0,3.51
459,36,0.177692,120,0.487634,180.01,-0.04,1,0,8.578,-11.415,-20.735,0.87,-2.23,0,0,3.54
460,36,0.177692,120,0.487634,180.01,0.01,1,0,-7.19,9.23,-19.23,0.86,-2.35,0,0,3.51
461,36,0.177692,120,0.487634,180.01,0.03,1,0,8.609,-12.77,-20.824,0.9,-2.52,0,0,3.54
462,36,0.177692,120,0.487634,180.01,-0.2,1,0,-7.719,7.976,-19.29,0.92,-2.63,0,0,3.49
463,36,0.177692,120,0.487634,180.01,0.29,1,0,1.453,11.4,-1.107,0.92,-2.41,0,0,3.52
464,36,0.177692,120,0.487634,180.01,-0.08,1,0,-1.242,-2.769,11.789,0.94,-2.45,0,0,3.49
465,36,0.177692,120,0.487634,180.01,0.18,1,0,1.118,12.346,0.024,0.94,-2.38,0,0,3.51
466,36,0.177692,120,0.487634,180.01,-0.12,1,0,-0.394,-3.122,9.97,0.92,-2.45,0,0,3.54
467,36,0.177692,120,0.487634,180.01,0.19,1,0,-1.14,13.196,-2.381,0.92,-2.4,0,0,3.56
468,36,0.177692,120,0.487634,180.01,-0.11,1,0,-0.915,-3.274,10.465,0.91,-2.46,0,0,3.58
