frame,pgsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
2237,36,0.177026,120,0.488186,87.63,0.18,4,0.58,-4.986,3.447,2.557,1.13,-2.26,0.02,0.56,1.31
2238,36,0.177026,120,0.488186,87.63,0.18,4,0.58,-4.986,3.447,2.557,1.13,-2.26,0.02,0.56,1.31
2239,36,0.177026,120,0.488186,87.63,-0.26,4,0.58,-1.979,-4.249,-18.425,1.16,-2.48,0.02,0.5,1.26
2240,36,0.177026,120,0.488186,87.63,-0.26,4,0.58,-1.979,-4.249,-18.425,1.16,-2.48,0.02,0.5,1.26
2241,36,0.177026,120,0.488186,87.63,0.07,4,0.58,-3.844,2.48,1.133,1.2,-2.24,0.02,0.54,1.28
2242,36,0.177026,120,0.488186,87.63,0.07,4,0.58,-3.844,2.48,1.133,1.2,-2.24,0.02,0.54,1.28
2243,36,0.177026,120,0.488186,87.62,-0.36,4,0.57,-2.328,4.2,-1.164,1.23,-2.3,0.02,0.53,1.22
2244,36,0.177026,120,0.488186,87.62,0.28,4,0.57,-10.51,6.722,-18.014,1.2,-2.33,0.02,0.52,1.15
2245,36,0.177026,120,0.488186,87.62,0.28,4,0.57,-10.51,6.722,-18.014,1.2,-2.33,0.02,0.52,1.15
2246,36,0.177026,120,0.488186,87.63,0.18,4,0.57,0.826,4.952,-15.522,1.23,-2.24,0.02,0.58,1.1
2247,36,0.177026,120,0.488186,87.63,0.18,4,0.57,0.826,4.952,-15.522,1.23,-2.24,0.02,0.58,1.1
2248,36,0.177026,120,0.488186,87.64,0.44,4,0.56,6.991,-9.148,-10.414,1.2,-2.35,0.02,0.63,1.04
2249,36,0.177026,120,0.488186,87.64,0.44,4,0.56,6.991,-9.148,-10.414,1.2,-2.35,0.02,0.63,1.04
2250,36,0.177026,120,0.488186,87.68,0.17,4,0.56,4.522,-3.389,-18.525,1.19,-2.57,0.02,0.6,1.01
2251,36,0.177026,120,0.488186,87.68,0.17,4,0.56,4.522,-3.389,-18.525,1.19,-2.57,0.02,0.6,1.01
2252,36,0.177026,120,0.488186,87.68,0.17,4,0.56,4.522,-3.389,-18.525,1.19,-2.57,0.02,0.6,1.01
2253,36,0.177026,120,0.488186,87.72,0.41,4,0.56,2.146,-4.539,-18.487,1.13,-2.63,0.02,0.56,0.97
2254,36,0.177026,120,0.488186,87.72,0.41,4,0.56,2.146,-4.539,-18.487,1.13,-2.63,0.02,0.56,0.97
2255,36,0.177026,120,0.488186,87.75,0,4,0.57,3.632,-0.23,-18.444,1.11,-2.55,0.02,0.57,0.94
2256,36,0.177026,120,0.488187,87.76,-0.69,4,0.57,-4.242,6.157,-18.202,0.96,-2.75,0.02,0.5,0.88
2257,36,0.177026,120,0.488187,87.76,-0.69,4,0.57,-4.242,6.157,-18.202,0.96,-2.75,0.02,0.5,0.88
2258,36,0.177026,120,0.488187,87.77,0.58,4,0.57,-1.392,3.643,-18.291,0.95,-2.72,0.02,0.46,0.83
2259,36,0.177026,120,0.488187,87.77,0.58,4,0.57,-1.392,3.643,-18.291,0.95,-2.72,0.02,0.46,0.83
2260,36,0.177026,120,0.488187,87.77,0.07,4,0.59,4.813,-4.746,1.302,0.99,-2.72,0.02,0.54,0.79
2261,36,0.177026,120,0.488187,87.77,0.07,4,0.59,4.813,-4.746,1.302,0.99,-2.72,0.02,0.54,0.79
2262,36,0.177026,120,0.488187,87.76,0.56,4,0.59,-4.905,0.15,-0.432,1,-2.69,0.02,0.56,0.76
2263,36,0.177026,120,0.488187,87.76,0.56,4,0.59,-4.905,0.15,-0.432,1,-2.69,0.02,0.56,0.76
2264,36,0.177026,120,0.488187,87.76,0.24,4,0.6,5.198,-4.318,-17.828,0.97,-2.87,0.02,0.59,0.73
2265,36,0.177026,120,0.488187,87.76,0.24,4,0.6,5.198,-4.318,-17.828,0.97,-2.87,0.02,0.59,0.73
2266,36,0.177026,120,0.488187,87.76,0.36,4,0.6,6.466,-6.141,3.824,0.98,-2.84,0.02,0.66,0.72
2267,36,0.177026,120,0.488187,87.76,0.36,4,0.6,6.466,-6.141,3.824,0.98,-2.84,0.02,0.66,0.72
2268,36,0.177026,120,0.488187,87.77,0.37,4,0.6,4.694,-1.729,-18.466,0.95,-2.82,0.02,0.66,0.69
2269,36,0.177026,120,0.488187,87.77,0.37,4,0.6,4.694,-1.729,-18.466,0.95,-2.82,0.02,0.66,0.69
2270,36,0.177026,120,0.488188,87.78,-0.06,4,0.58,9.096,-10.458,-7.248,0.93,-2.87,0.02,0.74,0.67
2271,36,0.177026,120,0.488188,87.78,-0.06,4,0.58,9.096,-10.458,-7.248,0.93,-2.87,0.02,0.74,0.67
2272,36,0.177026,120,0.488188,87.76,-0.03,4,0.58,5.778,-5.433,5.089,0.92,-2.82,0.02,0.63,0.67
2273,36,0.177026,120,0.488188,87.76,-0.03,4,0.58,5.778,-5.433,5.089,0.92,-2.82,0.02,0.63,0.67
2274,36,0.177026,120,0.488188,87.75,-0.05,4,0.58,-1.67,8.256,-10.24,0.89,-2.71,0.02,0.63,0.6
2275,36,0.177026,120,0.488188,87.75,-0.05,4,0.58,-1.67,8.256,-10.24,0.89,-2.71,0.02,0.63,0.6
2276,36,0.177026,120,0.488188,87.75,0.05,4,0.58,-8.391,5.875,1.943,0.86,-2.69,0.02,0.6,0.6
2277,36,0.177026,120,0.488188,87.75,0.05,4,0.58,-8.391,5.875,1.943,0.86,-2.69,0.02,0.6,0.6
2278,36,0.177026,120,0.488188,87.78,0.19,4,0.58,-7.921,12.016,-0.754,0.87,-2.58,0.02,0.57,0.63
2279,36,0.177026,120,0.488188,87.78,0.19,4,0.58,-7.921,12.016,-0.754,0.87,-2.58,0.02,0.57,0.63
2280,36,0.177026,120,0.488188,87.8,0.12,4,0.58,1.679,0.245,3.816,0.92,-2.57,0.02,0.6,0.61
2281,36,0.177026,120,0.488188,87.81,0.31,4,0.58,-9.44,8.207,-18.12,0.95,-2.77,0.02,0.58,0.62
2282,36,0.177026,120,0.488188,87.81,0.31,4,0.58,-9.44,8.207,-18.12,0.95,-2.77,0.02,0.58,0.62
2283,36,0.177026,120,0.488188,87.84,0.48,4,0.58,4.254,-5.691,2.576,0.98,-2.86,0.02,0.56,0.56
2284,36,0.177026,120,0.488188,87.84,0.48,4,0.58,4.254,-5.691,2.576,0.98,-2.86,0.02,0.56,0.56
2285,36,0.177026,120,0.488188,87.84,0.48,4,0.58,4.254,-5.691,2.576,0.98,-2.86,0.02,0.56,0.56
2286,36,0.177026,120,0.488189,87.86,0.08,4,0.58,9.157,-8.436,-18.615,1.02,-2.85,0.02,0.66,0.62
2287,36,0.177026,120,0.488189,87.86,0.08,4,0.58,9.157,-8.436,-18.615,1.02,-2.85,0.02,0.66,0.62
2288,36,0.177026,120,0.488189,87.9,0.37,4,0.58,-0.953,3.438,6.098,1.04,-2.79,0.02,0.65,0.62
2289,36,0.177026,120,0.488189,87.9,0.37,4,0.58,-0.953,3.438,6.098,1.04,-2.79,0.02,0.65,0.62
2290,36,0.177026,120,0.488189,87.95,-0.08,4,0.58,-2.742,0.941,-18.309,1.04,-2.75,0.02,0.5,0.57
2291,36,0.177026,120,0.488189,87.95,-0.08,4,0.58,-2.742,0.941,-18.309,1.04,-2.75,0.02,0.5,0.57
2292,36,0.177026,120,0.488189,87.97,0.26,4,0.58,-4.615,5.946,-8.493,1.04,-2.7,0.02,0.52,0.53
2293,36,0.177026,120,0.488189,87.98,0.66,4,0.58,-5.839,0.592,11.865,1.06,-2.39,0.02,0.52,0.55
2294,36,0.177026,120,0.488189,87.98,0.66,4,0.58,-5.839,0.592,11.865,1.06,-2.39,0.02,0.52,0.55
2295,36,0.177026,120,0.488189,87.98,0.66,4,0.58,-5.839,0.592,11.865,1.06,-2.39,0.02,0.52,0.55
2296,36,0.177026,120,0.488189,88,0.3,4,0.58,-9.656,8.012,-18.116,1.06,-2.5,0.02,0.58,0.51
2297,36,0.177026,120,0.488189,88.01,0.54,4,0.59,7.861,-3.31,0.508,1.09,-2.52,0.02,0.59,0.46
2298,36,0.177026,120,0.488189,88.01,0.54,4,0.59,7.861,-3.31,0.508,1.09,-2.52,0.02,0.59,0.46
2299,36,0.177026,120,0.488189,88.01,0.54,4,0.59,7.861,-3.31,0.508,1.09,-2.52,0.02,0.59,0.46
2300,36,0.177026,120,0.488189,88.02,0.25,4,0.59,5.482,-5.621,-18.518,1.11,-2.5,0.02,0.6,0.45
2301,36,0.177026,120,0.488189,88.02,0.25,4,0.59,5.482,-5.621,-18.518,1.11,-2.5,0.02,0.6,0.45
2302,36,0.177026,120,0.488189,88.02,0.24,4,0.58,7.207,-9.9,-4.436,1.07,-2.38,0.02,0.61,0.34
2303,36,0.177026,120,0.488189,88.02,0.24,4,0.58,7.207,-9.9,-4.436,1.07,-2.38,0.02,0.61,0.34
2304,36,0.177026,120,0.48819,88.01,0.3,4,0.58,-6.437,4.783,-18.22,1.03,-2.3,0.02,0.5,0.35
2305,36,0.177026,120,0.48819,88,0.11,4,0.58,2.857,-4.146,-18.435,0.99,-2.49,0.02,0.49,0.26
2306,36,0.177026,120,0.48819,88,0.11,4,0.58,2.857,-4.146,-18.435,0.99,-2.49,0.02,0.49,0.26
2307,36,0.177026,120,0.48819,87.98,0.5,4,0.59,-5.539,2.719,4.483,0.95,-2.52,0.02,0.57,0.26
2308,36,0.177026,120,0.48819,87.98,0.5,4,0.59,-5.539,2.719,4.483,0.95,-2.52,0.02,0.57,0.26
2309,36,0.177026,120,0.48819,87.96,0.34,4,0.59,-3.683,5.748,-18.282,0.91,-2.51,0.01,0.51,0.18
2310,36,0.177026,120,0.48819,87.96,0.34,4,0.59,-3.683,5.748,-18.282,0.91,-2.51,0.01,0.51,0.18
2311,36,0.177026,120,0.48819,87.94,0.41,4,0.59,7.407,-8.606,6.805,0.89,-2.47,0.01,0.55,0.11
2312,36,0.177026,120,0.48819,87.94,0.41,4,0.59,7.407,-8.606,6.805,0.89,-2.47,0.01,0.55,0.11
2313,36,0.177026,120,0.48819,87.93,0.51,4,0.56,5.423,-3.259,9.162,0.91,-2.26,0.01,0.57,0.08
2314,36,0.177026,120,0.48819,87.93,0.51,4,0.56,5.423,-3.259,9.162,0.91,-2.26,0.01,0.57,0.08
2315,36,0.177026,120,0.48819,87.93,0.51,4,0.56,5.423,-3.259,9.162,0.91,-2.26,0.01,0.57,0.08
2316,36,0.177026,120,0.48819,87.93,0.34,4,0.56,7.368,-9.527,-10.889,0.88,-2.26,0.01,0.61,0.01
2317,36,0.177026,120,0.48819,87.94,-0.08,4,0.56,5.956,-8.676,-9.84,0.86,-2.39,0.01,0.59,0.02
2318,36,0.177026,120,0.48819,87.94,-0.08,4,0.56,5.956,-8.676,-9.84,0.86,-2.39,0.01,0.59,0.02
2319,36,0.177026,120,0.488191,87.94,0.17,4,0.56,-1.635,-5.781,-18.337,0.86,-2.34,0.02,0.56,-0.05
2320,36,0.177026,120,0.488191,87.94,0.17,4,0.56,-1.635,-5.781,-18.337,0.86,-2.34,0.02,0.56,-0.05
2321,36,0.177026,120,0.488191,87.93,-0.15,4,0.56,-2.347,2.891,-18.331,0.82,-2.56,0.02,0.53,-0.04
2322,36,0.177026,120,0.488191,87.93,-0.15,4,0.56,-2.347,2.891,-18.331,0.82,-2.56,0.02,0.53,-0.04
2323,36,0.177026,120,0.488191,87.92,0.34,4,0.57,-2.093,5.841,15.579,0.8,-2.39,0.02,0.55,-0.06
2324,36,0.177026,120,0.488191,87.92,0.34,4,0.57,-2.093,5.841,15.579,0.8,-2.39,0.02,0.55,-0.06
2325,36,0.177026,120,0.488191,87.92,0.34,4,0.57,-2.093,5.841,15.579,0.8,-2.39,0.02,0.55,-0.06
2326,36,0.177026,120,0.488191,87.93,0.04,4,0.57,-4.908,6.404,-4.371,0.76,-2.47,0.02,0.49,-0.06
2327,36,0.177026,120,0.488191,87.93,0.04,4,0.57,-4.908,6.404,-4.371,0.76,-2.47,0.02,0.49,-0.06
2328,36,0.177026,120,0.488191,87.93,-0.08,4,0.57,7.201,-1.012,11.056,0.76,-2.39,0.02,0.6,-0.12
2329,36,0.177026,120,0.488191,87.93,0.38,4,0.58,-7.635,12.615,-1.233,0.76,-2.35,0.02,0.57,-0.11
2330,36,0.177026,120,0.488191,87.93,0.38,4,0.58,-7.635,12.615,-1.233,0.76,-2.35,0.02,0.57,-0.11
2331,36,0.177026,120,0.488191,87.94,-0.21,4,0.58,5.089,-10.706,-8.635,0.77,-2.46,0.02,0.53,-0.09
2332,36,0.177026,120,0.488191,87.94,-0.21,4,0.58,5.089,-10.706,-8.635,0.77,-2.46,0.02,0.53,-0.09
2333,36,0.177026,120,0.488191,87.94,0.02,4,0.58,2.421,-5.125,-18.389,0.77,-2.57,0.02,0.6,-0.06
2334,36,0.177026,120,0.488191,87.94,0.02,4,0.58,2.421,-5.125,-18.389,0.77,-2.57,0.02,0.6,-0.06
2335,36,0.177026,120,0.488192,87.94,-0.08,4,0.58,-4.118,4.485,-2.326,0.74,-2.36,0.02,0.59,-0.07
2336,36,0.177026,120,0.488192,87.94,-0.08,4,0.58,-4.118,4.485,-2.326,0.74,-2.36,0.02,0.59,-0.07
2337,36,0.177026,120,0.488192,87.92,-0.09,4,0.58,-3.666,-1.867,-18.315,0.72,-2.57,0.02,0.58,-0.1
2338,36,0.177026,120,0.488192,87.92,-0.09,4,0.58,-3.666,-1.867,-18.315,0.72,-2.57,0.02,0.58,-0.1
2339,36,0.177026,120,0.488192,87.92,-0.09,4,0.58,-3.666,-1.867,-18.315,0.72,-2.57,0.02,0.58,-0.1
2340,36,0.177026,120,0.488192,87.92,-0.03,4,0.58,-5.03,4.281,0.089,0.71,-2.49,0.02,0.59,-0.04
2341,36,0.177026,120,0.488192,87.92,0.38,4,0.58,-1.17,6.824,-4.066,0.71,-2.25,0.02,0.59,0.01
2342,36,0.177026,120,0.488192,87.92,0.38,4,0.58,-1.17,6.824,-4.066,0.71,-2.25,0.02,0.59,0.01
2343,36,0.177026,120,0.488192,87.95,0.19,4,0.58,-6.546,8.993,-0.31,0.7,-2.26,0.02,0.62,0.04
2344,36,0.177026,120,0.488192,87.95,0.19,4,0.58,-6.546,8.993,-0.31,0.7,-2.26,0.02,0.62,0.04
2345,36,0.177026,120,0.488192,87.97,0.25,4,0.58,6.337,-10.781,-18.231,0.74,-2.31,0.02,0.62,0.06
2346,36,0.177026,120,0.488192,87.97,0.25,4,0.58,6.337,-10.781,-18.231,0.74,-2.31,0.02,0.62,0.06
2347,36,0.177026,120,0.488192,87.95,-0.04,4,0.58,2.301,-4.466,-18.401,0.76,-2.36,0.02,0.6,0.06
2348,36,0.177026,120,0.488192,87.95,-0.04,4,0.58,2.301,-4.466,-18.401,0.76,-2.36,0.02,0.6,0.06
2349,36,0.177026,120,0.488192,87.94,0.08,4,0.58,6.488,-8.517,-18.475,0.8,-2.42,0.02,0.66,0.12
2350,36,0.177026,120,0.488192,87.94,0.08,4,0.58,6.488,-8.517,-18.475,0.8,-2.42,0.02,0.66,0.12
2351,36,0.177026,120,0.488193,87.94,0.4,4,0.6,-5.232,4.738,-18.279,0.85,-2.38,0.02,0.59,0.13
2352,36,0.177026,120,0.488193,87.94,0.4,4,0.6,-5.232,4.738,-18.279,0.85,-2.38,0.02,0.59,0.13
2353,36,0.177026,120,0.488193,87.95,-0.21,4,0.6,2.526,-1.102,-18.407,0.87,-2.43,0.02,0.65,0.17
2354,36,0.177026,120,0.488193,87.95,-0.21,4,0.6,2.526,-1.102,-18.407,0.87,-2.43,0.02,0.65,0.17
2355,36,0.177026,120,0.488193,87.95,0.19,4,0.59,-3.938,7.061,-2.102,0.86,-2.25,0.02,0.64,0.18
2356,36,0.177026,120,0.488193,87.95,0.44,4,0.59,-7.284,-0.672,-10.674,0.88,-2.14,0.02,0.52,0.24
2357,36,0.177026,120,0.488193,87.95,0.44,4,0.59,-7.284,-0.672,-10.674,0.88,-2.14,0.02,0.52,0.24
2358,36,0.177026,120,0.488193,87.95,0.13,4,0.59,-6.316,6.561,-3.319,0.92,-2.2,0.02,0.59,0.26
2359,36,0.177026,120,0.488193,87.95,0.13,4,0.59,-6.316,6.561,-3.319,0.92,-2.2,0.02,0.59,0.26
2360,36,0.177026,120,0.488193,87.95,0.66,4,0.61,2.979,1.263,-7.787,0.94,-2.18,0.02,0.57,0.27
2361,36,0.177026,120,0.488193,87.95,0.66,4,0.61,2.979,1.263,-7.787,0.94,-2.18,0.02,0.57,0.27
2362,36,0.177026,120,0.488193,87.95,0.66,4,0.61,2.979,1.263,-7.787,0.94,-2.18,0.02,0.57,0.27
2363,36,0.177026,120,0.488193,87.97,-0.11,4,0.61,10.709,-12.214,-18.61,0.97,-2.15,0.02,0.62,0.29
2364,36,0.177026,120,0.488193,87.97,-0.11,4,0.61,10.709,-12.214,-18.61,0.97,-2.15,0.02,0.62,0.29
2365,36,0.177026,120,0.488193,87.99,0.66,4,0.61,7.337,-6.139,-3.359,1,-1.92,0.02,0.65,0.3
2366,36,0.177026,120,0.488193,87.99,0.66,4,0.61,7.337,-6.139,-3.359,1,-1.92,0.02,0.65,0.3
2367,36,0.177026,120,0.488194,87.99,0.37,4,0.58,6.257,-4.485,-18.499,1.02,-1.98,0.02,0.61,0.26
2368,36,0.177026,120,0.488194,87.98,-0.25,4,0.58,10.151,-13.318,-10.64,0.99,-1.98,0.02,0.69,0.28
2369,36,0.177026,120,0.488194,87.98,-0.25,4,0.58,10.151,-13.318,-10.64,0.99,-1.98,0.02,0.69,0.28
2370,36,0.177026,120,0.488194,87.95,0.5,4,0.58,-11.856,13.67,18.633,0.97,-1.87,0.02,0.58,0.28
2371,36,0.177026,120,0.488194,87.95,0.5,4,0.58,-11.856,13.67,18.633,0.97,-1.87,0.02,0.58,0.28
2372,36,0.177026,120,0.488194,87.95,-0.19,4,0.61,10.953,-12.899,-18.613,0.94,-1.99,0.02,0.55,0.29
2373,36,0.177026,120,0.488194,87.95,-0.19,4,0.61,10.953,-12.899,-18.613,0.94,-1.99,0.02,0.55,0.29
2374,36,0.177026,120,0.488194,87.95,0.61,4,0.61,-3.383,4.761,7.426,0.95,-1.99,0.02,0.64,0.24
2375,36,0.177026,120,0.488194,87.95,0.61,4,0.61,-3.383,4.761,7.426,0.95,-1.99,0.02,0.64,0.24
2376,36,0.177026,120,0.488194,87.96,0.1,4,0.56,-0.911,-6.534,-18.375,0.95,-1.98,0.02,0.49,0.21
2377,36,0.177026,120,0.488194,87.96,0.1,4,0.56,-0.911,-6.534,-18.375,0.95,-1.98,0.02,0.49,0.21
2378,36,0.177026,120,0.488194,87.96,-0.06,4,0.56,1.574,-5.3,-2.352,1,-2.06,0.01,0.52,0.25
2379,36,0.177026,120,0.488194,87.96,-0.06,4,0.56,1.574,-5.3,-2.352,1,-2.06,0.01,0.52,0.25
2380,36,0.177026,120,0.488194,87.97,0.2,4,0.56,-4.312,11.229,-18.243,0.99,-2.05,0.01,0.47,0.17
2381,36,0.177026,120,0.488194,87.97,0.2,4,0.56,-4.312,11.229,-18.243,0.99,-2.05,0.01,0.47,0.17
2382,36,0.177026,120,0.488194,87.97,0.1,4,0.6,7.31,-12.366,2.435,0.98,-1.89,0.02,0.55,0.22
2383,36,0.177026,120,0.488195,87.98,-0.22,4,0.6,1.801,-4.806,-0.191,0.99,-1.95,0.02,0.62,0.19
2384,36,0.177026,120,0.488195,87.98,-0.22,4,0.6,1.801,-4.806,-0.191,0.99,-1.95,0.02,0.62,0.19
2385,36,0.177026,120,0.488195,87.98,-0.22,4,0.6,1.801,-4.806,-0.191,0.99,-1.95,0.02,0.62,0.19
2386,36,0.177026,120,0.488195,88,-0.31,4,0.6,11.108,-16.709,-18.612,1.02,-1.97,0.02,0.61,0.16
2387,36,0.177026,120,0.488195,88,-0.31,4,0.6,11.108,-16.709,-18.612,1.02,-1.97,0.02,0.61,0.16
2388,36,0.177026,120,0.488195,88,-0.2,4,0.57,1.41,-7.887,6.259,0.99,-2.14,0.01,0.65,0.23
2389,36,0.177026,120,0.488195,88,-0.2,4,0.57,1.41,-7.887,6.259,0.99,-2.14,0.01,0.65,0.23
2390,36,0.177026,120,0.488195,87.98,-0.14,4,0.57,-7.952,14.831,-13.098,0.94,-2.09,0.01,0.58,0.19
2391,36,0.177026,120,0.488195,87.98,-0.14,4,0.57,-7.952,14.831,-13.098,0.94,-2.09,0.01,0.58,0.19
2392,36,0.177026,120,0.488195,87.97,-0.18,4,0.58,-1.012,3.821,-18.335,0.91,-2.31,0.01,0.65,0.22
2393,36,0.177026,120,0.488195,87.97,-0.18,4,0.58,-1.012,3.821,-18.335,0.91,-2.31,0.01,0.65,0.22
2394,36,0.177026,120,0.488195,87.96,-0.2,4,0.58,-13.06,15.215,-18.102,0.88,-2.53,0.02,0.62,0.23
2395,36,0.177026,120,0.488195,87.95,0.48,4,0.58,-5.863,3.298,-4.795,0.9,-2.39,0.02,0.57,0.3
2396,36,0.177026,120,0.488195,87.95,0.48,4,0.58,-5.863,3.298,-4.795,0.9,-2.39,0.02,0.57,0.3
2397,36,0.177026,120,0.488196,87.95,-0.11,4,0.58,-4.119,7.061,-18.258,0.94,-2.5,0.02,0.68,0.33
2398,36,0.177026,120,0.488196,87.95,-0.11,4,0.58,-4.119,7.061,-18.258,0.94,-2.5,0.02,0.68,0.33
2399,36,0.177026,120,0.488196,87.95,-0.11,4,0.58,-4.119,7.061,-18.258,0.94,-2.5,0.02,0.68,0.33
2400,36,0.177026,120,0.488196,87.94,0.12,4,0.58,-12.039,11.445,0.277,0.98,-2.48,0.01,0.69,0.33
2401,36,0.177026,120,0.488196,87.94,0.12,4,0.58,-12.039,11.445,0.277,0.98,-2.48,0.01,0.69,0.33
2402,36,0.177026,120,0.488196,87.94,-0.14,4,0.58,3.399,-2.658,1.82,1,-2.51,0.01,0.61,0.37
2403,36,0.177026,120,0.488196,87.94,-0.14,4,0.58,3.399,-2.658,1.82,1,-2.51,0.01,0.61,0.37
2404,36,0.177026,120,0.488196,87.93,0.01,4,0.59,12.923,-9.781,-18.655,1.03,-2.53,0.02,0.72,0.32
2405,36,0.177026,120,0.488196,87.93,0.01,4,0.59,12.923,-9.781,-18.655,1.03,-2.53,0.02,0.72,0.32
2406,36,0.177026,120,0.488196,87.92,0.65,4,0.59,-4.345,-0.519,-12.018,1.05,-2.44,0.02,0.57,0.38
2407,36,0.177026,120,0.488196,87.92,-0.2,4,0.59,4.532,-11.079,-18.535,1.2,-2.52,0.02,0.65,0.37
2408,36,0.177026,120,0.488196,87.92,-0.2,4,0.59,4.532,-11.079,-18.535,1.2,-2.52,0.02,0.65,0.37
2409,36,0.177026,120,0.488196,87.91,0.54,4,0.59,-4.967,6.416,-18.212,1.22,-2.53,0.02,0.63,0.44
2410,36,0.177026,120,0.488196,87.91,0.54,4,0.59,-4.967,6.416,-18.212,1.22,-2.53,0.02,0.63,0.44
2411,36,0.177026,120,0.488196,87.9,0.2,4,0.59,-5.004,3.921,-18.229,1.21,-2.63,0.02,0.57,0.48
2412,36,0.177026,120,0.488196,87.9,0.2,4,0.59,-5.004,3.921,-18.229,1.21,-2.63,0.02,0.57,0.48
2413,36,0.177026,120,0.488196,87.9,0.41,4,0.58,8.154,-11.078,1.356,1.24,-2.63,0.02,0.61,0.49
2414,36,0.177026,120,0.488196,87.9,0.41,4,0.58,8.154,-11.078,1.356,1.24,-2.63,0.02,0.61,0.49
2415,36,0.177026,120,0.488196,87.9,0.41,4,0.58,8.154,-11.078,1.356,1.24,-2.63,0.02,0.61,0.49
2416,36,0.177026,120,0.488197,87.92,0.23,4,0.58,6.258,-1.32,16.146,1.25,-2.38,0.02,0.58,0.54
2417,36,0.177026,120,0.488197,87.92,0.23,4,0.58,6.258,-1.32,16.146,1.25,-2.38,0.02,0.58,0.54
2418,36,0.177026,120,0.488197,87.93,-0.01,4,0.58,7.65,-11.148,-13.071,1.25,-2.36,0.02,0.62,0.53
2419,36,0.177026,120,0.488197,87.94,0.16,4,0.6,3.654,-5.25,-12.789,1.28,-2.3,0.02,0.6,0.6
2420,36,0.177026,120,0.488197,87.94,0.16,4,0.6,3.654,-5.25,-12.789,1.28,-2.3,0.02,0.6,0.6
2421,36,0.177026,120,0.488197,87.95,0.06,4,0.6,3.189,-8.442,-18.53,1.31,-2.27,0.02,0.56,0.59
2422,36,0.177026,120,0.488197,87.95,0.06,4,0.6,3.189,-8.442,-18.53,1.31,-2.27,0.02,0.56,0.59
2423,36,0.177026,120,0.488197,87.96,0.23,4,0.6,-1.616,4.837,13.952,1.27,-2.17,0.02,0.59,0.61
2424,36,0.177026,120,0.488197,87.96,0.23,4,0.6,-1.616,4.837,13.952,1.27,-2.17,0.02,0.59,0.61
2425,36,0.177026,120,0.488197,87.97,0.23,4,0.61,-9.74,7.057,-18.08,1.26,-2.39,0.02,0.52,0.6
2426,36,0.177026,120,0.488197,87.97,0.23,4,0.61,-9.74,7.057,-18.08,1.26,-2.39,0.02,0.52,0.6
2427,36,0.177026,120,0.488197,87.99,0.36,4,0.61,-4.775,4.701,-10.233,1.23,-2.53,0.02,0.5,0.62
2428,36,0.177026,120,0.488197,87.99,0.36,4,0.61,-4.775,4.701,-10.233,1.23,-2.53,0.02,0.5,0.62
2429,36,0.177026,120,0.488197,88.02,0.45,4,0.58,3.882,2.816,15.404,1.23,-2.4,0.02,0.6,0.65
2430,36,0.177026,120,0.488197,88.02,0.45,4,0.58,3.882,2.816,15.404,1.23,-2.4,0.02,0.6,0.65
2431,36,0.177026,120,0.488197,88.02,0.49,4,0.58,-9.046,11.834,0.593,1.18,-2.3,0.02,0.53,0.62
2432,36,0.177026,120,0.488197,88.02,0.49,4,0.58,-9.046,11.834,0.593,1.18,-2.3,0.02,0.53,0.62
2433,36,0.177026,120,0.488198,88.04,0.15,4,0.58,1.647,-4.068,1.772,1.15,-2.41,0.02,0.53,0.58
2434,36,0.177026,120,0.488198,88.04,0.15,4,0.58,1.647,-4.068,1.772,1.15,-2.41,0.02,0.53,0.58
2435,36,0.177026,120,0.488198,88.05,0.13,4,0.59,-1.661,7.72,0.689,1.16,-2.42,0.02,0.56,0.57
2436,36,0.177026,120,0.488198,88.05,0.13,4,0.59,-1.661,7.72,0.689,1.16,-2.42,0.02,0.56,0.57
2437,36,0.177026,120,0.488198,88.1,0.1,4,0.59,-3.539,-0.24,6.72,1.13,-2.21,0.02,0.53,0.53
2438,36,0.177026,120,0.488198,88.1,0.1,4,0.59,-3.539,-0.24,6.72,1.13,-2.21,0.02,0.53,0.53
2439,36,0.177026,120,0.488198,88.14,-0.16,4,0.59,-0.7,-9.247,-18.433,1.12,-2.33,0.02,0.55,0.49
2440,36,0.177026,120,0.488198,88.14,-0.16,4,0.59,-0.7,-9.247,-18.433,1.12,-2.33,0.02,0.55,0.49
2441,36,0.177026,120,0.488198,88.17,0.17,4,0.59,-3.499,5.084,5.859,1.08,-2.1,0.01,0.57,0.55
2442,36,0.177026,120,0.488198,88.17,0.17,4,0.59,-3.499,5.084,5.859,1.08,-2.1,0.01,0.57,0.55
2443,36,0.177026,120,0.488198,88.17,0.23,4,0.59,-2.923,1.08,-9.571,1.06,-2.24,0.01,0.59,0.47
2444,36,0.177026,120,0.488198,88.17,0.23,4,0.59,-2.923,1.08,-9.571,1.06,-2.24,0.01,0.59,0.47
